ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Informed Consent ,Gender,Gender_4_TEXT,Age,Ethnicity,Hispanic or Latino,Education,Employment,Income,Residency-State,Residency-Community,Residency-Community_4_TEXT,Political Ideology _1,Party Affiliation _1,Voting,G2-Timer_First Click,G2-Timer_Last Click,G2-Timer_Page Submit,G2-Timer_Click Count,g2-field-study,g2-field-work,g2q2_1,g2q2_2,g2q3a,g2q3b,g2q3c,g2p4_1,g2p4_2,G1-Timer_First Click,G1-Timer_Last Click,G1-Timer_Page Submit,G1-Timer_Click Count,G1_control,G1_republican,G1_democratic,G1_Q2_allgroups,G1_Q3_allgroups,G1_Q4_allgroups,G3-Timer_First Click,G3-Timer_Last Click,G3-Timer_Page Submit,G3-Timer_Click Count,g3q1_1,g3q1_2,g3q1_3,g3q3,g3q2-attention check,G5_timer_First Click,G5_timer_Last Click,G5_timer_Page Submit,G5_timer_Click Count,G5q1_trust_headline,G5q2_successful,G5q3_trust_platforms_1,G5q3_trust_platforms_2,G5q3_trust_platforms_3,G5q3_trust_platforms_4,G5q3_trust_platforms_5,G7_timer_First Click,G7_timer_Last Click,G7_timer_Page Submit,G7_timer_Click Count,G7Q1,G7Q2,G7Q3,G7Q4,G13-Timer_First Click,G13-Timer_Last Click,G13-Timer_Page Submit,G13-Timer_Click Count,G13_DV,G14_timer_First Click,G14_timer_Last Click,G14_timer_Page Submit,G14_timer_Click Count,G14_Axis1_IOcooperat,G14_Axis1_sovereignt,G14_Axis2_democracy,G14_Axis2_strongman,G14_Axis2_majority,G14_Axis2_constituti,Overall_ManipulCheck,Overall_ManipulCheck_DO,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,state,Create New Field or Choose From Dropdown...,FL_76_DO,Group2_Gender&AcademicCapability-FirstHalf_DO,Group1_CampaignFinance_DO,Group3_ImmigrantsOrigins_DO,Group5_MistrustSocialMedia_DO,Group7_JunkfoodAds_DO,Group13_AITrust_DO,Group14_Authoritarianism&AmericanRights_DO
R_5CC8OeReRh0Iezv,29.3831,-98.396,anonymous,EN,0.699999988,Yes,Male,,1997,White,Hispanic or Latino,"Some college, but no degree",Unemployed and looking for work,"$75,000-$99,999",Texas,Suburban,,Moderate,Independent,I didn't vote in the last election,1.7,34.179,34.633,15,Business ,Retail ,Average,Excellent,,,Natural brilliance,Average,Good,2.239,31.888,32.375,14,,Support,,"Republicans, by a lot",0,No,11.456,47.394,47.866,13,To a somewhat great extent,To a somewhat great extent,To a great extent,"Yes, I have close family members who are immigrants.",An immigrant who is applying for permanent residency in the United States,2.622,26.514,26.901,27,Can't say,Unlikely,Likely,Likely,Very Likely,Unlikely,Very Unlikely,4.399,35.186,36.282,26,Yes,Unhealthy,I'd probably say yes.,Disagree,0.796,21.239,21.791,8,Collaboration between AI and Human (50-50),4.506,14.082,15.8,15,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Trust of social media platforms,Trust of social media platforms|Campaign finance or donation limit|Evaluating a student's academic performance|A case heard and decided by the International Criminal Court,6819c37d-8b9b-068f-b543-df0fcab7cf06,27,1,18,1,2,4,4,3,78223,,,Group7_JunkfoodAds|Group13_AITrust|Group3_ImmigrantsOrigins|Group1_CampaignFinance|Group14_Authoritarianism&AmericanRights|Group5_MistrustSocialMedia,g2-field-study|g2-field-work|g2q1c|g2q2|G2-Timer,G1-Timer|G1_republican|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-2x1|g3q1|g3q3|g3q2-attention check,G5_timer|G5_tiktok|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_treatment_ads|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_SongColl|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_5tvCjLWRNdM8i5P,41.0106,-76.4442,anonymous,EN,0.899999976,Yes,Female,,1963,White,Not Hispanic or Latino,"Some college, but no degree",Other,"Less than $25,000",Pennsylvania,Suburban,,Moderate,Strong Republican,Republican candidate,2.708,64.481,65.261,21,Commercial art,Disabled,Good,Good,Natural brilliance,,,Average,Average,14.751,39.576,41.165,11,,,Support,"Democrats, by a lot",No idea,No,4.26,55.598,56.281,15,To a moderate extent,To a small extent,To a moderate extent,I’m not sure.,An immigrant who is applying for permanent residency in the United States,17.664,44.6,45.479,23,Can't say,Likely,Unlikely,Unlikely,Unlikely,Unlikely,Unlikely,6.069,36.67,38.134,24,Yes,Healthy,I'd definitely say no.,Neither Agree nor Disagree,8.583,20.416,21.051,6,Human alone,9.057,65.1,66.065,31,Disagree,Strongly Agree,Agree,Neutral,Neutral,Strongly Agree,A case heard and decided by the International Criminal Court,Campaign finance or donation limit|A case heard and decided by the International Criminal Court|Evaluating a student's academic performance|Trust of social media platforms,6819c4fe-2af2-773e-e9d9-fb4206a5ee37,61,2,1,1,1,5,5,1,18642,,,Group7_JunkfoodAds|Group5_MistrustSocialMedia|Group13_AITrust|Group3_ImmigrantsOrigins|Group1_CampaignFinance|Group14_Authoritarianism&AmericanRights,g2-field-study|g2-field-work|g2q1a|g2q2|G2-Timer,G1-Timer|G1_democratic|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-1x2|g3q1|g3q3|g3q2-attention check,G5_timer|G5_facebook|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_control|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_BlogWrit|G13_DV,G14_timer|G14_Treatment|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_6GdIBlUXfu5kJkB,38.0995,-78.4085,anonymous,EN,0.899999976,Yes,Male,,2008,White,Hispanic or Latino,Some high school or less,Student,"$100,000-$149,999",Virginia,Suburban,,Very Liberal,Strong Democrat,I didn't vote in the last election,1.532,45.21,45.69,13,Business,None,Good,Excellent,,Natural brilliance,,Excellent,Excellent,1.757,36.962,37.372,14,Oppose,,,Both parties receive similar amounts,0,No,8.108,27.281,28.678,12,To a very great extent,To a great extent,To a very great extent,"Yes, I have close family members who are immigrants.",An immigrant who is applying for permanent residency in the United States,3.754,45.682,46.263,20,Distrust,Unlikely,Likely,Unlikely,Very Unlikely,Uncertain/Undecided,Very Unlikely,2.299,60.36,62.041,16,Yes,Healthy,I'd politely pass.,Neither Agree nor Disagree,0.997,64.916,65.671,6,Collaboration between AI and Human (50-50),0.938,48.459,49.165,26,Strongly Agree,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,A case heard and decided by the International Criminal Court,Trust of social media platforms|Evaluating a student's academic performance|Campaign finance or donation limit|A case heard and decided by the International Criminal Court,6819cc30-dd57-5610-64c9-2748d94b899c,18,1,19,1,2,1,8,3,24502,,,Group3_ImmigrantsOrigins|Group14_Authoritarianism&AmericanRights|Group1_CampaignFinance|Group13_AITrust|Group5_MistrustSocialMedia|Group7_JunkfoodAds,g2-field-study|g2-field-work|g2q1b|g2q2|G2-Timer,G1-Timer|G1_control|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-2x2|g3q1|g3q3|g3q2-attention check,G5_timer|G5_snapchat|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_treatment_ads|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_HighRisk_3|G13_DV,G14_timer|G14_Treatment|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_5iRAFHCR4iQhuWl,41.4235,-73.4724,anonymous,EN,0.899999976,Yes,Male,,1994,White,Hispanic or Latino,Bachelor’s degree,Working full-time,"$75,000-$99,999",California,Urban,,Somewhat Conservative,Democrat,Republican candidate,71.043,97.302,98.231,4,Software engineering,software and websites development,Good,Excellent,,,Natural brilliance,Good,Good,10.225,33.429,36.57,6,Support,,,Both parties receive similar amounts,100000,Yes,4.71,13.776,16.534,6,To a somewhat great extent,To a great extent,To a somewhat great extent,"Yes, I have friends who are immigrants.",The impact of climate change on the American society,49.254,61.6,62.647,7,Strongly Trust,Can't say,Likely,Very Likely,Likely,Likely,Likely,14.887,23.214,36.672,4,Yes,Moderate,I'd probably say yes.,Agree,51.528,51.528,61.932,1,Human assisted by AI,20.341,30.72,32.394,7,Strongly Agree,Agree,Agree,Neutral,Neutral,Agree,A case heard and decided by the International Criminal Court,Trust of social media platforms|Campaign finance or donation limit|Evaluating a student's academic performance|A case heard and decided by the International Criminal Court,6819dec6-5618-43b1-b189-27567b977149,30,1,14,1,2,5,2,4,92037,,,Group13_AITrust|Group5_MistrustSocialMedia|Group3_ImmigrantsOrigins|Group14_Authoritarianism&AmericanRights|Group7_JunkfoodAds|Group1_CampaignFinance,g2-field-study|g2-field-work|g2q1c|g2q2|G2-Timer,G1-Timer|G1_control|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-1x1|g3q1|g3q3|g3q2-attention check,G5_timer|G5_control|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_control|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_HighRisk_2|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_6QXlXUHqKXX9sPj,29.4152,-98.4192,anonymous,EN,0.800000012,Yes,Male,,1995,American Indian or Alaska Native,Hispanic or Latino,High school diploma or GED,Unemployed and looking for work,"Less than $25,000",Texas,Urban,,Moderate,Republican,I didn't vote in the last election,11.488,79.975,80.463,16,N/A,N/A,Excellent,Good,,Natural brilliance,,Good,Excellent,33.462,55.992,56.848,8,,Support,,Both parties receive similar amounts,9000,No,1.963,51.902,52.876,14,To a great extent,To a somewhat great extent,To a great extent,"No, I do not personally know any immigrants.",An immigrant who is applying for permanent residency in the United States,1.172,92.106,92.726,34,Distrust,Likely,Likely,Very Likely,Likely,Likely,Very Unlikely,4.532,96.157,98.668,15,Yes,Moderate,I'd grab it instantly!,Strongly Agree,43.626,49.97,50.873,3,Human assisted by AI,0.869,42.318,43.225,15,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral,A case heard and decided by the International Criminal Court,Trust of social media platforms|Campaign finance or donation limit|A case heard and decided by the International Criminal Court|Evaluating a student's academic performance,6819ea3d-89de-914b-91eb-b189b678fa3e,29,1,1,3,2,1,2,3,78061,,,Group7_JunkfoodAds|Group1_CampaignFinance|Group13_AITrust|Group14_Authoritarianism&AmericanRights|Group3_ImmigrantsOrigins|Group5_MistrustSocialMedia,g2-field-study|g2-field-work|g2q1b|g2q2|G2-Timer,G1-Timer|G1_republican|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-2x1|g3q1|g3q3|g3q2-attention check,G5_timer|G5_tiktok|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_treatment_ads|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_Collab|G13_DV,G14_timer|G14_Treatment|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_7t9ozb0qfMc8hxf,26.2823,-98.1825,anonymous,EN,0.899999976,Yes,Male,,48,White,Hispanic or Latino,Bachelor’s degree,Working full-time,"$50,000-$74,999",Texas,Suburban,,Somewhat Conservative,Lean Democrat,Democratic candidate,2.832,22.395,27.658,5,Psychology ,Mental health ,Good,Average,Strong work ethic,,,Good,Average,10.338,27.651,28.271,6,Support,,,"Republicans, by a lot",100000,No,2.132,36.625,37.797,8,To a very great extent,To a somewhat great extent,To a great extent,"Yes, I have friends who are immigrants.",I don't know / I don't remember,1.795,28.556,29.461,11,Can't say,Unlikely,Uncertain/Undecided,Uncertain/Undecided,Likely,Uncertain/Undecided,Uncertain/Undecided,3.445,26.308,30.958,9,Yes,Moderate,I'd politely pass.,Neither Agree nor Disagree,1.106,6.506,16.219,4,Human alone,1.399,29.628,31.532,13,Neutral,Neutral,Strongly Agree,Disagree,Neutral,Neutral,A case heard and decided by the International Criminal Court,Evaluating a student's academic performance|Campaign finance or donation limit|A case heard and decided by the International Criminal Court|Trust of social media platforms,6819fc25-9648-cffb-bf65-060f002c8bac,18,1,9,1,2,6,1,3,78504,,,Group13_AITrust|Group5_MistrustSocialMedia|Group7_JunkfoodAds|Group1_CampaignFinance|Group3_ImmigrantsOrigins|Group14_Authoritarianism&AmericanRights,g2-field-study|g2-field-work|g2q1a|g2q2|G2-Timer,G1-Timer|G1_control|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-1x2|g3q1|g3q3|g3q2-attention check,G5_timer|G5_twitter|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_control|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_HighRisk_1|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_7CWgjpnwcMaCBGk,36.7986,-119.8107,anonymous,EN,0.899999976,Yes,Male,,2005,White,Hispanic or Latino,Associates or technical degree,Working part-time,"$50,000-$74,999",California,Urban,,Very Concservative,Democrat,Democratic candidate,1.391,25.222,26.38,6,Fire science,Firefighting ,Good,Average,,Natural brilliance,,Good,Average,27.26,48.294,48.701,8,,Neither support or oppose,,"Republicans, by a lot",60000,No,12.476,61.261,62.083,9,To a very great extent,To a great extent,To a very great extent,"No, I do not personally know any immigrants.",An immigrant who is applying for permanent residency in the United States,6.027,116.04,116.828,12,Can't say,Likely,Uncertain/Undecided,Likely,Uncertain/Undecided,Likely,Very Unlikely,1.302,48.08,50.045,12,Yes,Moderate,I'd think about it.,Agree,1.1,12.6,16.523,10,Collaboration between AI and Human (50-50),4.642,121.737,136.974,17,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Evaluating a student's academic performance,Trust of social media platforms|Campaign finance or donation limit|Evaluating a student's academic performance|A case heard and decided by the International Criminal Court,681a0452-0275-e639-876f-37120f0300a8,18,1,1,1,2,1,1,4,93654,,,Group7_JunkfoodAds|Group1_CampaignFinance|Group14_Authoritarianism&AmericanRights|Group5_MistrustSocialMedia|Group13_AITrust|Group3_ImmigrantsOrigins,g2-field-study|g2-field-work|g2q1b|g2q2|G2-Timer,G1-Timer|G1_republican|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-1x1|g3q1|g3q3|g3q2-attention check,G5_timer|G5_snapchat|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_treatment_ads|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_SongColl|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_5akYz03kTDIKzfP,34.0486,-118.1796,anonymous,EN,0.800000012,Yes,Male,,1996,Two or more races,Hispanic or Latino,"Some college, but no degree",Working full-time,"$25,000-$49,999",California,Urban,,Somewhat Conservative,Lean Republican,I didn't vote in the last election,2.017,43.306,44.471,18,talent ,talent agent,Average,Good,Strong work ethic,,,Good,Average,2.953,77.752,78.851,18,,,Neither support or oppose,Both parties receive similar amounts,10000,No,1.393,17.143,17.161,11,To a small extent,To a moderate extent,To a very small extent,"Yes, I have close family members who are immigrants.",The impact of climate change on the American society,5.142,21.389,22.073,17,Strongly Distrust,Unlikely,Likely,Likely,Very Unlikely,Uncertain/Undecided,Uncertain/Undecided,1.977,40.716,41.051,10,Yes,Moderate,I'd think about it.,Agree,1.275,8.318,15.857,5,Human assisted by AI,0.946,13.182,15.829,15,Agree,Agree,Neutral,Neutral,Disagree,Neutral,A case heard and decided by the International Criminal Court,Evaluating a student's academic performance|Campaign finance or donation limit|A case heard and decided by the International Criminal Court|Trust of social media platforms,681a07f1-45ed-0d4d-3353-9a1add002f5e,28,1,6,1,2,4,6,4,90230,,,Group7_JunkfoodAds|Group14_Authoritarianism&AmericanRights|Group13_AITrust|Group1_CampaignFinance|Group5_MistrustSocialMedia|Group3_ImmigrantsOrigins,g2-field-study|g2-field-work|g2q1a|g2q2|G2-Timer,G1-Timer|G1_democratic|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-2x1|g3q1|g3q3|g3q2-attention check,G5_timer|G5_facebook|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_control|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_SongColl|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_6Cg8u7DblJJFge8,40.6627,-73.9138,anonymous,EN,1,Yes,Male,,1963,White,Hispanic or Latino,"Some college, but no degree",Working full-time,"$50,000-$74,999",New York,Urban,,Very Liberal,Democrat,Democratic candidate,1.533,16.185,17.078,3,NONE,FINANCE,Average,Average,,Strong work ethic,,Average,Average,8.469,52.142,52.909,4,Support,,,"Republicans, by a lot",opens the door for bribery,No,25.702,33.288,36.704,4,To a great extent,To a great extent,To a great extent,"No, I do not personally know any immigrants.",An immigrant who is applying for permanent residency in the United States,12.237,30.145,31.01,7,Can't say,Can't say,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,7.322,84.119,85,4,Yes,Unhealthy,I'd grab it instantly!,Strongly Agree,19.158,19.158,20.197,1,Human alone,13.601,44.169,45.051,6,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Evaluating a student's academic performance,Campaign finance or donation limit|A case heard and decided by the International Criminal Court|Trust of social media platforms|Evaluating a student's academic performance,681a0bd8-be17-e312-aa96-5370602e3738,62,1,10,15,14,4,1,1,11221,,,Group7_JunkfoodAds|Group3_ImmigrantsOrigins|Group1_CampaignFinance|Group5_MistrustSocialMedia|Group14_Authoritarianism&AmericanRights|Group13_AITrust,g2-field-study|g2-field-work|g2q1b|g2q2|G2-Timer,G1-Timer|G1_control|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-2x2|g3q1|g3q3|g3q2-attention check,G5_timer|G5_tiktok|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_treatment_ads|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_HighRisk_1|G13_DV,G14_timer|G14_Treatment|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_57sM6zIA8RlVrdn,29.7756,-95.3082,anonymous,EN,0.899999976,Yes,Male,,2005,Black or African American,Hispanic or Latino,Associates or technical degree,Student,"Less than $25,000",Texas,Urban,,Very Liberal,Lean Republican,Democratic candidate,3.156,97.167,99.192,9,Business,Real estate,Excellent,Average,,,"External help (tutors, parents)",Excellent,Excellent,7.865,39.764,40.459,6,,,Somewhat support,"Democrats, by a lot",200,Yes,16.934,32.665,33.601,8,To a great extent,To a great extent,To a moderate extent,"Yes, I have close family members who are immigrants.",The impact of climate change on the American society,4.524,34.725,37.301,16,Distrust,Can't say,Uncertain/Undecided,Likely,Uncertain/Undecided,Likely,Likely,1.56,25.025,42.701,16,Yes,Healthy,I'd politely pass.,Strongly Agree,1.026,14.643,15.924,6,Human alone,16.587,30.453,31.041,12,Agree,Neutral,Agree,Neutral,Neutral,Agree,Evaluating a student's academic performance,Evaluating a student's academic performance|A case heard and decided by the International Criminal Court|Trust of social media platforms|Campaign finance or donation limit,681a1463-2860-4551-6d11-ee3f11de7114,20,1,2,2,2,2,1,3,77093,,,Group14_Authoritarianism&AmericanRights|Group3_ImmigrantsOrigins|Group1_CampaignFinance|Group13_AITrust|Group5_MistrustSocialMedia|Group7_JunkfoodAds,g2-field-study|g2-field-work|g2q1c|g2q2|G2-Timer,G1-Timer|G1_democratic|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-control|g3q1|g3q3|g3q2-attention check,G5_timer|G5_facebook|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_control|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_BlogWrit|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_7zwKfLaccBMBZhY,40.8777,-73.908,anonymous,EN,0.899999976,Yes,Female,,1991,Two or more races,Hispanic or Latino,"Some college, but no degree",A homemaker or stay-at-home parent,"Less than $25,000",New York,Urban,,Somewhat Liberal,Independent,I didn't vote in the last election,56.214,165.067,169.67,7,None,None,Average,Average,Natural brilliance,,,Average,Average,2.901,78.825,79.683,10,Neither support or oppose,,,Both parties receive similar amounts,I’m not sure ,No,264.678,295.824,297.388,9,To a moderate extent,To a moderate extent,To a moderate extent,"Yes, I have close family members who are immigrants.",An immigrant who is applying for permanent residency in the United States,3.177,133.584,134.539,15,Can't say,Can't say,Uncertain/Undecided,Likely,Likely,Likely,Uncertain/Undecided,109.989,119.943,120.914,7,Yes,Moderate,I'd think about it.,Neither Agree nor Disagree,46.476,66.265,67.156,7,Collaboration between AI and Human (50-50),2.508,128.066,129.437,19,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Campaign finance or donation limit,Trust of social media platforms|A case heard and decided by the International Criminal Court|Campaign finance or donation limit|Evaluating a student's academic performance,681a1282-cc5d-2064-5a12-576934935bc9,34,2,1,15,14,4,3,1,10463,,,Group1_CampaignFinance|Group5_MistrustSocialMedia|Group13_AITrust|Group3_ImmigrantsOrigins|Group14_Authoritarianism&AmericanRights|Group7_JunkfoodAds,g2-field-study|g2-field-work|g2q1a|g2q2|G2-Timer,G1-Timer|G1_control|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-1x1|g3q1|g3q3|g3q2-attention check,G5_timer|G5_instagram|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_control|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_HighRisk_3|G13_DV,G14_timer|G14_Treatment|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
R_7flLu1kmTbyAPbI,40.6915,-73.8533,anonymous,EN,1,Yes,Female,,1962,Black or African American,Hispanic or Latino,Bachelor’s degree,Working full-time,"$25,000-$49,999",New York,Urban,,Very Liberal,Strong Democrat,Democratic candidate,1.741,48.88,52.267,13,Business,Personal Services,Excellent,Excellent,,Natural brilliance,,Excellent,Excellent,12.222,37.235,38.185,15,,Support,,"Republicans, by a lot",10000,No,8.176,36.086,36.765,16,To a very great extent,To a very great extent,To a very great extent,"Yes, I have close family members who are immigrants.,Yes, I have friends who are immigrants.",An immigrant who is applying for permanent residency in the United States,12.363,29.888,30.649,11,Distrust,Likely,Likely,Likely,Likely,Unlikely,Unlikely,3.149,52.926,53.501,17,Yes,Moderate,I'd probably say yes.,Strongly Agree,10.897,22.786,23.401,7,AI alone,5.09,36.229,36.949,17,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,A case heard and decided by the International Criminal Court,A case heard and decided by the International Criminal Court|Trust of social media platforms|Evaluating a student's academic performance|Campaign finance or donation limit,681a2a1e-ce02-5a59-8c5f-81730615ad09,62,2,8,2,14,6,8,1,11421,,,Group3_ImmigrantsOrigins|Group7_JunkfoodAds|Group1_CampaignFinance|Group14_Authoritarianism&AmericanRights|Group13_AITrust|Group5_MistrustSocialMedia,g2-field-study|g2-field-work|g2q1b|g2q2|G2-Timer,G1-Timer|G1_republican|G1_Q2_allgroups|G1_Q3_allgroups|G1_Q4_allgroups,G3-Timer|g3-control|g3q1|g3q3|g3q2-attention check,G5_timer|G5_control|G5q1_trust_headline|G5q2_successful|G5q3_trust_platforms,G7_timer|G7_treatment_ads|G7Q1|G7Q2|G7Q3|G7Q4,G13-Timer|G13_LowRisk_Collab|G13_DV,G14_timer|G14_Control|G14_Axis1_IOcooperat|G14_Axis1_sovereignt|G14_Axis2_democracy|G14_Axis2_strongman|G14_Axis2_majority|G14_Axis2_constituti
